No.,created_time,status,comments_count,shares_count,likes_count,angry_count,haha_count,love_count,sad_count,wow_count
411,2015-05-20 14:20:15,"Four koalas are on loan from Australia to Singapore – Chan, Idalia, Paddle and Pellita. Very cute!

Went to their enclosure this morning with Australian Foreign Minister Julie Bishop MP.

Wildlife Reserves Singapore Singapore Zoo",30,109,2234,0,0,0,0,0
412,2015-05-18 21:20:52,These were my two Italian security officers for my visit to Italy last week. With their police car. Quite stylish!,101,62,4047,0,0,0,0,0
413,2015-05-17 21:00:08,"While I was at St. Peter's Square on Wednesday, I spotted someone in the crowd waving a Singapore flag.

Can you spot the flag too?",211,80,2503,0,0,0,0,1
414,2015-05-17 11:05:01,"Arrived home in Singapore on Thursday evening, after having gone to Ukraine, Italy and Vatican City on work over the past week.

Yesterday, I joined in the celebration of appointment of new PG Ambassadors. They will be going out to explain the PG Package to elderly residents.

Then met over 350 residents at the Chong Pang Zone 1 Resident Committee Kopi Talk. We spoke about many issues. Residents also raised some issues, and we will be following up on them. 

Also visited Chong Pang Market & Food Centre and did a walkabout. Some residents told me that they saw the video of a Day in the Life of a Minister. They seemed to have enjoyed watching it.

Good to be home.

#neesooncares #dayinthelife",29,28,1190,0,0,0,0,0
415,2015-05-15 20:55:24,"I felt very blessed and honoured to be granted a baciamano (brief audience) with the Holy Father, Pope Francis , on Wednesday, during my recent visit to the Vatican City .

It was an unforgettable moment.
 
The Holy Father was everything that people said he was. His sincerity and great love for people clearly came through, from the way he interacted with the large crowd at St. Peter's Square.

[Photo credit: L'Osservatore Romano]

Archdiocese of Singapore Pope Franciscus Pope Francis",117,237,3521,0,0,0,0,0
416,2015-05-10 19:01:00,"Here's the video of ""A Day in the Life of a Minister.""

Wanted to thank the volunteers who put this together.

I hope you enjoy it.

http://youtu.be/vcfj4A6Jf9M

#dayinthelife",351,3031,4910,0,0,0,0,0
417,2015-05-10 17:36:49,"To all mothers and mothers-to-be, I hope you had a wonderful Mother's Day celebration. Happy Mother's Day.",41,35,2242,0,0,0,0,0
418,2015-05-09 20:01:00,"Thanks to everyone who has followed me on my Instagram. 

Here is a short preview of the video done on that day. Full video – tomorrow.

https://instagram.com/kshanmugam_/

#dayinthelife",25,57,1407,0,0,0,0,0
419,2015-05-08 20:00:48,"Last year some of my volunteers came up with the idea of capturing on video, a day in my life. We did it in October 2014. 

I have put the photos from the day, on my Instagram page.

The link to my Instagram is here: https://instagram.com/kshanmugam_/

#dayinthelife",82,75,1697,0,0,0,0,0
420,2015-05-07 09:34:42,"Hosted Malaysian Foreign Minister Dato’ Sri Anifah Aman to a local breakfast on Tuesday.  

He was in town as part of Malaysian Prime Minister Dato’ Sri Mohd Najib Tun Abdul Razak’s delegation for the 6th Singapore-Malaysia Leaders’ Retreat.
 
Our two countries cooperate well, and are committed to further strengthening our mutually beneficial partnership.",15,15,910,0,0,0,0,0
421,2015-05-05 10:04:43,"Met many residents and old friends of Nee Soon while doing my walkabout in Chong Pang City and Chong Pang Market & Food Centre over the weekends.

Happy to have caught up with them and seeing them in good spirits.

#neesooncares",42,49,2346,0,0,0,0,0
422,2015-05-04 07:13:01,,1,1,29,0,0,0,0,0
423,2015-05-02 20:14:01,,0,1,33,0,0,0,0,0
424,2015-05-02 09:02:22,,2,12,56,0,0,0,0,0
425,2015-04-30 19:39:45,"Amos Yee was assaulted as he was going to court today. That is quite unacceptable.
 
Amos made some statements which are offensive to Christians. He is being charged for that and for an obscenity related issue. ( I understand that the charge in respect of his statements on Mr Lee Kuan Yew have been stood down.)
 
People may have strong feelings about Amos (or anyone else who is charged). But we have to leave it to the courts to deal with them. Taking the law into one’s own hands cannot be condoned.
 
Rule of Law means respecting the legal process. If everyone starts taking the law into his or her own hands, then we will no longer be a civilised society. I hope that the attacker will be caught quickly, and is dealt with appropriately.",581,418,5976,0,0,0,0,0
426,2015-04-30 11:23:55,,2,1,17,0,0,0,0,0
427,2015-04-26 12:20:25,"Received the news of the massive earthquake in Nepal soon after I touched down in Kuala Lumpur yesterday. Deeply saddened by the loss of lives and the damage and destruction. The latest news report a death toll of over 1,800.

I have conveyed my condolences to Nepal's Foreign Minister and informed him of Singapore's offers of assistance.

Singapore stands ready to support Nepal. Our Singapore Civil Defence Force, Singapore Police Force and Singapore Armed Forces are prepared to help with search and rescue efforts, disaster relief and medical assistance. The Singapore Government will also make a contribution of S$100,000 as seed money to kick-start the Singapore Red Cross appeal for donations. MFA also despatched a crisis response team to Kathmandu this morning to assist Singaporeans.

Our thoughts and prayers go out to the victims and their loved ones.",50,62,1299,0,0,0,0,0
428,2015-04-24 18:38:15,"I attended a dialogue with school principals on Tuesday. We had an engaging discussion on Singapore's foreign policy, and our place in the world.
 
I also spoke on challenges within and outside Singapore, as well as, the numerous opportunities that are present. 

The future is bright, and it is up to us to equip and inspire the next generation so that they can capitalise on it. 

But we also need to focus on minds on major challenges such as the aging and shinking population which will impact on our economic vibrancy and the rising global competition that could affect our rice bowl.",7,34,770,0,0,0,0,0
429,2015-04-24 12:00:00,"Singapore established the Singapore Cooperation Programme (SCP) in 1992 to share our developmental experiences. Government officials from many foreign countries visit Singapore on this programme. This year, the SCP will welcome its 100,000th participant.
 
In the early decades of Singapore’s development, we benefitted from the technical expertise and advice of friends from around the world. We are grateful for the opportunity now to give back to the international community.
 
Last year, I hosted the visit of several Ministers from Africa and I spoke to them about the SCP. Below is a SCP video regarding our outreach to Africa.
 
You can also read more about the SCP from http://www.scp.gov.sg and the SCP Friends Facebook page.",6,38,389,0,0,0,0,0
430,2015-04-22 08:51:17,"Young attacker of foreign workers danced and mocked them
_______________________________________________

The New Paper had this headline in describing the case of Daryl Lim.
 
The paper reported that Daryl learnt martial arts and decided to ‘test his skills” by fighting foreign workers. And apparently he mocked them, during his attack. The report mentions many other facts, which if true, are quite sickening.
 
Seems as if he thought the workers were sub humans, not deserving of any decency – and therefore could be bullied.  
 
The poor workers are here to earn a living, and support their families. They contribute to our well being, help build our flats, tunnels and other infrastructure. They don’t deserve to be treated in such inhuman manner.
 
I  hope that people who think and behave like Daryl are a tiny minority.",200,96,938,0,0,0,0,0
431,2015-04-20 08:00:01,"Caught up with friends from Chee Hoon Sun Temple at Yishun Industrial Park A on Saturday evening.

It was to witness the temple committee's reappointment ceremony.

Thanks to everyone for their good work and congratulations to the committee.

#neesooncares",13,30,1171,0,0,0,0,0
432,2015-04-19 17:30:01,"Joined residents and PCF students at Ahmad Ibrahim Primary School yesterday.

We were celebrating Chong Pang's Mini Sports Day and Emergency Awareness Day.

Happy to see everyone enjoying themselves.

#neesooncares",10,22,1104,0,0,0,0,0
433,2015-04-19 15:52:06,"Did my walkabout in Chong Pang City and Chong Pang Market & Food Centre.

Caught up with friends and residents over breakfast.",30,78,2819,0,0,0,0,0
434,2015-04-17 08:45:00,"URGING SINGAPOREANS TO LEAVE YEMEN

Spoke to the media earlier this week about the situation in Yemen. Singaporeans in Yemen should leave immediately, given the risks. With each passing day, our ability to rescue them is less. I made the following points.

-----

The situation in Yemen has worsened. MFA has issued three advisories so far, advising Singaporeans to leave.

Singapore has worked with many other countries - China, India, Indonesia, Malaysia, Oman and the Philippines - to get over 20 of our citizens out of Yemen.

Last Saturday, MFA deployed a Crisis Response Team in Oman. With the assistance of the Omani government and others, we got another eight citizens out.

These operations are complex, and we don’t have an Embassy on the ground.

Despite the obvious risks, there are still over 40 of our citizens in Yemen. MFA is contacting their next-of-kin to persuade them to advise their loved ones to try and leave.

The government has a duty to try and help our citizens in situations like this. At the same time, people have an individual personal responsibility not to put themselves at risk. The longer they continue to be there, the more they are putting themselves at risk, and the more difficult it becomes for any sort of rescue operations to be conducted.

We can draw some lessons from the situation in Syria – despite many MFA advisories, some of our people did not leave Syria in time. They eventually found all their escape routes cut off, making exit extremely difficult.

Many foreign Embassies in Yemen have closed down. Foreign countries are winding down their rescue operations. This limits our own ability to do much more in Yemen.

-----

Here’s an article from TODAY on what I said: http://www.todayonline.com/singapore/singaporeans-yemen-take-responsibility-and-leave-immediately-minister-shanmugam.",36,121,977,0,0,0,0,0
435,2015-04-15 20:05:39,"Had a good chat and teh tarik with Malaysian Home Affairs Minister Dato’ Seri Dr Ahmad Zahid Hamidi yesterday afternoon.  He was in Singapore to attend the opening of the INTERPOL Global Complex for Innovation.

Later that afternoon, I was scheduled to meet a group of journalists from Andhra Pradesh to talk about Singapore’s cooperation with the Andhra Pradesh government on the master-planning of Andhra Pradesh’s new capital city.

After our teh tarik, Dato’ Seri Zahid agreed to come along with me to meet and say hello to the journalists, as a surprise from the both of us to them. And so we did! Here is one of the group photos that Dato’ Seri Zahid and I took together with the journalists.",19,19,925,0,0,0,0,0
436,2015-04-14 18:45:00,"Came across this video posted by irememberSG.

Raelene and Soo Ren's story of love, courtship and married life in Singapore is very sweet and heartwarming.

Wish them many more years of marital bliss.

https://www.facebook.com/video.php?v=985919081425935&fref=nf",27,76,837,0,0,0,0,0
437,2015-04-14 14:30:58,Wishing everyone Happy Tamil New Year,150,78,2120,0,0,0,0,0
438,2015-04-09 17:00:00,"Congratulations to Masagos on his promotion to full Minister. He is now Second Minister at the Ministry of Home Affairs, and Second Minister in the Ministry of Foreign Affairs (MFA) together with Grace Fu.
 
His appointment strengthens our MFA work.

The world is shrinking, and our interests around the world, economic, political, have grown. We need to engage many countries actively, much more so than we have had to.

In the past, Masagos has been focusing on Africa, Middle-East, South Asia, Central Asia and Latin America. These regions offer opportunities for Singapore companies to participate in their economic development. And many countries in these regions want to link up with Singapore.

He also works closely with the MFA team to strengthen existing relationships with our neighbours Malaysia and Indonesia. He makes frequent trips to these countries.

Masagos has promoted Singapore at every opportunity, and has been very good for us. We are fortunate at MFA to have Masagos with us. With his promotion, I will now be able to give him even more responsibilities, at MFA.

http://www.channelnewsasia.com/news/singapore/promotion-to-full/1772672.html",35,18,814,0,0,0,0,0
439,2015-04-09 12:59:02,"During the recent Chong Pang Public Forum on Animal Protection Policies, many of you raised the issue of Mikey the dog who was tethered. 

Louis followed up on this issue and through positive discussions, the owners have agreed to no longer tether Mikey. I am sharing the post that ACRES has put up.",15,0,443,0,0,0,0,0
440,2015-04-08 10:00:02,"Did a walkabout in Chong Pang over the Easter weekend.

Visited the coffeeshops at Chong Pang City and Chong Pang Market & Food Centre where I met up with residents and friends.",27,36,1667,0,0,0,0,0
441,2015-04-06 10:06:12,"Joined devotees in the Panguni Uthiram Festival on Friday, 3 April. 

Celebrations took place at the Holy Tree Sri Balasubramaniar Temple

Good to catch up with friends and residents of Nee Soon.

#neesooncares

Photo credits: Tamil Murasu, Chong Pang CC staff and Nee Soon grassroots",46,140,3197,0,0,0,0,0
442,2015-04-04 09:57:13,"An article by BBC on the enormous challenges facing Japan as her population ages rapidly. The country is grappling with what are the politically acceptable solutions to provide healthcare and other services to not just the elderly but also the economy. 

The dire situation and the difficulty in tackling the population issue is something we will soon face ourselves.  Singapore is  one of the fastest aging societies in the world.

Today, more than a quarter of Japan's population is aged over 65. This is set to rise to 40 per cent by 2055, when the population will have shrunk from the current 127 million to 90 million. The Japanese government has warned that Japan will need to add one million nurses and care workers by 2025. 

The report looks at the harsh economic and social realities of family members looking after their aged relatives.

Likewise in Singapore, we have a  ratio of six working adults to one person above 65 today. In 15 years, it is projected that we will only have two working adults for one person above 65. Our Manpower Ministry predicts that the number of people entering the workforce is going to come down sharply in 4 years. 

This year 95,000 people will enter the workforce. By 2019, only 20,000 will be entering the workforce. These are  serious issues.

On Japan, the BBC report noted encouraging immigration may seem like a simple solution - but it's not a popular one. Japan is a highly homogenous society and has always struggled with absorbing foreigners into society. It said the service industry, which hires foreign students as part-time employees, also received harsh feedback, especially at the beginning, from those unused to dealing with foreigners.

The report is worth a read. And for us to reflect.

http://www.bbc.com/news/world-asia-31901943",54,177,930,0,0,0,0,0
443,2015-04-02 10:11:22,,1,0,44,0,0,0,0,0
444,2015-03-30 12:49:10,"A few of you have asked me about my speech at the memorial for Mr Lee, which was held in Nee Soon on Fri, 27 March. One of my volunteers made this video of parts of the speech and sent it to me.",147,1703,3896,0,0,0,0,0
445,2015-03-29 15:06:06,,0,1,85,0,0,0,0,0
446,2015-03-29 13:29:45,"HEARTWARMING SCENES: PEOPLE BRAVING THE RAIN FOR MR LEE'S FINAL JOURNEY

I am deeply moved as I watch the outpouring of emotions.

I am told that there are online postings about how 100,000 people lined the streets for the late South African leader Nelson Mandela. 

There has been nothing like this ever.

1 million people turned up along the streets and at the community tribute sites around Singapore on their own accord. 

People chanting his name ""Lee Kuan Yew"" as the cortege passed by.  He was well loved. And will be dearly remembered.

#LeeKuanYew
#tributetoLKY
#RememberingLeeKuanYew",176,1211,13913,0,0,0,0,0
447,2015-03-29 09:48:50,,38,653,11463,0,0,0,0,0
448,2015-03-28 22:53:45,"TRIBUTE VIDEO

Yesterday in Nee Soon, we had a memorial for Mr #LeeKuanYew. 

Here is a short video showing the tea light candles being lit on a map of #Singapore by people.  As I shared earlier, the light represents us, the people of Singapore.  A portrait of Mr Lee is in the middle of the map of Singapore to show he made it all possible.

A bagpiper from Northland Secondary School gave an unforgettable rendition of Auld Lang Syne.

Over 15,000 people came and participated in the memorial. In addition, more than 50,000 people have paid their respects to Mr Lee at the Nee Soon tribute sites.

I want to thank the staff of The People's Association, our youth volunteers from YEC, Ground-Up Initiative (GUI), Nee Soon Grassroots Organisations and individuals from all over for coming together to make this event happen.

Assoc Prof Muhammad Faishal Ibrahim Lee Bee Wah Patrick Tay Dr Lim Wee Kiak

#RememberingLeeKuanYew
#tributetolky
#neesooncares",15,171,1182,0,0,0,0,0
449,2015-03-27 23:41:21,"NEE SOON REMEMBERS MR LEE KUAN YEW

Nee Soon remembered Mr #LeeKuanYew in a special memorial tonight attended by over 15,000 people from all over Singapore. 

The moving memorial ended on a meaningful candle lighting vigil where everyone was invited to come forward to light up the tea light candles.

The candles were placed on a specially constructed map of Singapore surrounding a beautiful painting of Mr Lee. Every single light on the art installation signifies each Singaporean who together help brighten the entire Singapore - a nation which bears Mr Lee's vision. 

I will make another post later on this beautiful tribute event.

#tributetolky
#rememberinglky
#neesooncares
Nee Soon Cares",90,1152,9420,0,0,0,0,0
450,2015-03-26 16:57:05,,0,2,66,0,0,0,0,0
451,2015-03-25 23:15:41,"MEMORIAL FOR MR LEE - 27 Mar 2015, 8.15pm
LOCATION: Hard Court beside Yishun MRT Station

Dear Friends,

The Nee Soon community will come together this Friday, 27 Mar 2015 to pay tribute to the late Mr #LeeKuanYew. 

I hope many of you will join us.

Details are as follows:
Date: Friday, 27 Mar 2015
Time: 8.15pm
Venue: Hard Court beside Yishun MRT Station

We will remember Mr Lee through the ceremony.

Members of our community will also be creating an art piece as a gift to him. They have also created a Facebook page - Nee Soon Cares

Hope to see as many of you as possible.

#LeeKuanYew #RememberingLKY #tributetolky",31,88,1153,0,0,0,0,0
452,2015-03-23 09:25:30,,8,17,264,0,0,0,0,0
453,2015-03-23 09:08:52,"Mr Lee is no more.

I am tearing as I write this.

What is there to say about Mr Lee Kuan Yew that has not already been said?

On the broad canvas that Mr Lee made, millions of good life stories were written in Singapore.

Mr Lee made these life stories possible: People who started out with almost nothing and moved up to better lives, better jobs, better flats.

In this small city, with peace, harmony and security.

My life story is in many ways the life story of many Singaporeans.

I was born in March 1959. Mr Lee and the PAP first won elections in May 1959, two months after I was born.

Like most Singaporeans, I was a direct beneficiary of Mr Lee’s policies. These policies created a society based on meritocracy, equal opportunities, clean and efficient government, good education for all.

My family had no social capital and very little economic capital.

Mr Lee and his policies ensured that neither my background nor the colour of my skin, nor my religion, were hurdles in getting opportunities. I got a good education in a neighbourhood primary school, got into RI, got into law school and had no difficulty getting a job. 

My family moved to a 3-room flat in 1975 – our first property. And we upgraded after that.

My brother and I graduated. We were able to give a good upbringing to our children.

This story, in broad terms is the story of Singapore, and the story of most Singaporeans – in that many of us started with very little, but all of us were all offered good educational opportunities, decent jobs and better housing.

The vast majority of Singaporeans benefitted. How well we did, and where we ended up, depended on individual effort and some luck.

Singapore is almost unique in the post-World War II world in having started so poor and succeeding so well.
 
Mr Lee and his team made that possible.

His intellect, fervour and passion for Singapore and Singaporeans won him the respect of global leaders like Richard Nixon, Deng Xiaoping, George H W Bush, Bill Clinton, Henry Kissinger, Tony Blair, Margaret Thatcher and other world leaders.

Mr Lee has been described by global leaders as “the preeminent elder statesman of our generation,” a strategic thinker, a political mastermind, an individual with “a steadfast voice of reason, clarity and hope.”

He put Singapore on the world map.

I first met Mr Lee when I was 28. He was amongst those who interviewed me before deciding to field me as a candidate for elections. He questioned me on a variety of topics for 45 minutes. It was an unforgettable experience.

Over the years, I have dealt with him on different issues.

The Mr Lee I dealt with was a practical, no-nonsense man. His sharp intellect meant going straight to the heart of any issue. There was no small talk or superficiality. Every breathing moment for him was spent thinking about Singapore and Singaporeans. There was an unwavering tenacity to ensure that Singapore succeeded.

I had never imagined a Singapore without Mr Lee. 

But as he lay in hospital, on life support, I began to think of what I had never wanted to accept: that we are likely to lose Mr Lee.

Each time I think about him now, I tear. Each time I read a tribute to him, I choke. It is difficult to describe in words, the grief I feel.

Mr Lee himself was matter-of-fact about death: He said: “I am not given to making sense out of life – or coming up with some grand narrative on it – other than to measure it by what you think you want to do in life. As for me, I have done what I had wanted to, to the best of my ability. I am satisfied.”

Everywhere you turn: from the housing estates, the clean and efficient roads, the corruption-free system, the schools, the world-class universities, the leading financial centre that we are today, the good jobs and good quality of life our people have, the hospitals, the clean green environment, the vibrancy of this metropolis, the fact that it is now one of the great cities of the world with a GDP almost equal to that of Malaysia, a much bigger country, with a bigger population and a huge amount of resources. Mr Lee was the chief architect of the system that produced all of this. Mr Lee oversaw the transformation of Singapore.

Very few have made so much difference to so many in so little time.

No one else has built a country out of almost nothing, and in the face of so much adversity.

Singapore without Mr Lee Kuan Yew will never be the same.

Mr Lee’s speeches are full of passion and very inspiring. I included clips that feature such speeches by Mr Lee.

May God bless his soul.

#LeeKuanYew
#tributetoLKY

https://www.youtube.com/watch?v=GVDE0KPMaeY
https://www.youtube.com/watch?v=sStDekhgKVg",1241,8820,41493,0,0,0,0,0
454,2015-03-20 00:07:04,"A very touching article on Mr #LeeKuanYew. I am finding it to very difficult to even think about a Singapore without Mr Lee. Can't find the words to describe the feelings, as Mr Lee lies in the hospital in a weakened condition.

#ThankYouLKY
#LKY
#GetWellSoonLKY

http://www.backthatsassup.com/2015/03/the-most-brilliant-politician-you-never-knew/",329,1771,8854,0,0,0,0,0
455,2015-03-18 16:48:23,"During the 2011 tsunami, a grove of around 70,000 pine trees in Rikuzentakata was uprooted and destroyed.  

One magnificent pine tree remained standing.  It is called the Miracle Pine Tree and is known the world over.
 
Here's a picture taken when I was there to see the tree during my recent visit to Japan.",5,10,673,0,0,0,0,0
456,2015-03-17 19:15:00,"Congratulations to Ms Fion Phua of Keeping Hope Alive for winning the Singapore Woman Award 2015!

Her experiences in helping the less well-off, and call for responsible and targeted aid for the needy, were heartwarming. Fion is an inspiration to all.
 
The three other finalists for the award also deserve praise for their excellent work. Co-founders of ARC Children's Centre Ronita and Geraldine provide much-needed support and hope for children diagnosed with life threatening illnesses, as well as their parents. 

Ronita and Geraldine set up ARC to fulfil the dying wish of a 14 year old boy, who wanted a place where children like him could go to live a normal life despite their illnesses.
 
The other finalist, Dr Tam Wai Jia, couldn’t attend the award ceremony last night as she was in Uganda helping the poor there. At just 28 years old, Dr Tam, a qualified doctor, has went on more than 16 aid missions to developing countries. Wai Jia’s passion to help the needy of the world has benefited entire villages in many countries.
 
These ladies serve as role models for all of us, and I wish them every success in their selfless endeavours. Here are some photos of the award ceremony, which I attended.

Excerpt of my speech at the event here : 
http://www.todayonline.com/singapore/helping-women-under-pressure-work-home",10,36,660,0,0,0,0,0
457,2015-03-16 21:00:03,"Arrived in Rikuzentakata City last night. It was one of the hardest-hit areas during the March 2011 earthquake and tsunami. At that time, a donation drive from Singaporeans by the Singapore Red Cross raised over S$35 million to aid the disaster relief and reconstruction efforts in Japan - one of the largest sums contributed by Singapore to such efforts in a foreign country.
 
Saw the ongoing reconstruction efforts in Rikuzentakata today. Their progress is encouraging. I wish them well.
 
Singapore was involved in four reconstruction projects across the Tohoku region after the 2011 disasters. The largest of these is a multi-purpose community hall in Rikuzentakata, which I opened this morning. It is an enduring symbol of the Friendship between Singapore and Japan.",4,27,612,0,0,0,0,0
458,2015-03-15 20:55:00,"Joined Indian residents in a celebration on Sunday, 8 March.
 
Over 300 residents joined us through the day.
 
Special thanks to our IAEC members, and the Chong Pang grassroots organisations, for putting this together. And thanks to partners like Sinda for participating.

#neesooncares #pongal",12,26,854,0,0,0,0,0
459,2015-03-15 17:30:00,"Delivered our national statement earlier this morning at the 3rd UN World Conference on Disaster Risk Reduction in Sendai, Japan.  Also reaffirmed Singapore’s readiness to provide humanitarian assistance to Vanuatu following Cyclone Pam.
 
Also had good discussions on the sidelines with Japanese Foreign Minister Fumio Kishida, Maldivian Environment and Energy Minister Thoriq Ibrahim and some other conference participants.
 
Here are some pictures taken during the conference.  I will be heading to Rikuzentakata in Iwate Prefecture later this evening.",6,32,1105,0,0,0,0,0
460,2015-03-13 20:15:00,Arrived in Japan this afternoon. Took the bullet train from Tokyo to Sendai. Will be attending the 3rd UN World Conference on Disaster Risk Reduction tomorrow. Will deliver a statement there on behalf of Singapore.,33,25,1095,0,0,0,0,0
461,2015-03-12 18:00:01,"We had the Ministry of Law’s Committee of Supply debate on Tuesday.
 
I focused on three areas: helping litigants, improvements to the family justice system and our efforts in helping Singapore law practices to expand regionally.
 
Helping litigants
 
The government will play a bigger role in criminal legal aid. We are enhancing the Law Society’s Criminal Legal Aid Scheme. More people will be able to receive more legal services.
 
The enhanced CLAS will be launched in two weeks. It has already received strong support from volunteer lawyers and law firms. More details of the enhanced CLAS will be announced at its launch.
 
Family Justice
 
Reforms were made to the Family Justice system last year.
 
We have to minimise the anguish of families going through divorce, and to protect the children involved. Family lawyers have told us that they are supportive of these changes.
 
Building on this, the Ministry of Law will be reviewing other family-related legislation and looking into strengthening the enforcement of maintenance orders to help those in need.
 
Regionalisation of Singapore law practices
 
With dedicated world-class facilities for international commercial arbitration, litigation and mediation collectively in place, Singapore is now able to offer the full suite of dispute resolution services to commercial users.
 
Local lawyers and law firms will benefit as their caseloads increase with the entry of work which would otherwise not have come to our shores. This will also help local law practices expand and tap into the many opportunities in the region.
 
My speech is at: https://www.mlaw.gov.sg/content/minlaw/en/news/parliamentary-speeches-and-responses/speech-by-minister-cos-2015.html.

The CNA link is at:
http://www.channelnewsasia.com/news/singapore/government-to-play-bigger/1707098.html",5,23,437,0,0,0,0,0
462,2015-03-11 21:10:00,"All 5 MPs of Nee Soon GRC celebrated International Women's Day in a dialogue session with 150 women, many of whom were housewives at Nee Soon South CC.
 
We spoke about Budget 2015 and the benefits they will enjoy, including SkillsFuture, healthcare and the additional CPF interest offered to Singaporeans aged 55 and above.
 
There were also two health talks organised for them.
 
#neesooncare #iwd #internationalwomensday 

Assoc Prof Muhammad Faishal Ibrahim Lee Bee Wah Patrick Tay Dr Lim Wee Kiak",2,24,618,0,0,0,0,0
463,2015-03-11 11:15:09,Key points of my MFA speech in Parliament during the 2015 Budget Debate,1,40,391,0,0,0,0,0
464,2015-03-10 19:05:00,"The healthy retirement picture for younger Singaporeans.

A video of that is uploaded here:http://youtu.be/KfFGufsiTmo

Image Credit: TODAY newspaper",14,21,326,0,0,0,0,0
465,2015-03-10 09:10:00,"We hosted the 4th Chong Pang Animal Welfare Forum together with ACRES: Animal Concerns Research and Education Society (Singapore), over the weekend. 
 
Discussion centred on animal abuse, legislation, ownership rules and culling.
 
There is still much to be done. The real issues are often not about animal conflicts, but conflicts of differing opinions within communities. We need to find a middle ground of practical and sustainable solutions and move the animal welfare cause forward.
 
We will continue to work together with the various community groups and animal welfare groups.

#neesooncares",7,19,422,0,0,0,0,0
466,2015-03-09 12:27:10,"During the 2015 Budget Debate, I made a speech in Parliament on MFA matters. 
 
As it was SG50, I spoke about the imperatives driving our foreign policy since 1965, and emphasised the need to maintain our relevance so that others will want to engage and cooperate with us.
 
I also spoke about regional integration efforts, specifically the ASEAN Economic Community, which will generate many benefits for our people and companies by giving us greater opportunities across ASEAN.
 
Given the threats to global security, such as religious radicalisation and extremism, I also spoke about how it is in the interest of all countries in the region, including Singapore, to work together and deal with such threats.
 
You can read my full speech at http://www.mfa.gov.sg/content/mfa/media_centre/press_room/pr/2015/201503/press_20150305.html.
 
Video clips of some of the above points can be accessed at https://www.youtube.com/watch?v=DIIFwSSAmC0&feature=youtu.be",2,60,465,0,0,0,0,0
467,2015-03-08 21:05:30,,1,3,29,0,0,0,0,0
468,2015-03-05 18:13:40,"SEA Games special short film about Fandi Ahmad
Music performed by our local talents The Sam Willows.
Great story and worth sharing.

#seagames2015, #CelebrateTheExtraordinary",3,0,183,0,0,0,0,0
469,2015-03-05 01:00:00,"We had a CNY dinner last night, with our grassroots leaders, community partners and representatives from temples, clans, associations, and VWOs.

It was to thank them for their dedication and support. Am heartened by the deep bonds we have forged over the years.

Here's wishing everyone a prosperous, healthy and happy 2015.",6,22,1012,0,0,0,0,0
470,2015-03-04 19:17:36,"Met Luxembourg Minister of Foreign and European Affairs, Jean Asselborn, this afternoon.  

He is currently in Singapore for a working visit.  

We had a good and substantive discussion on the relations between our two countries, as well as regional developments.",4,13,536,0,0,0,0,0
471,2015-03-01 19:39:01,,0,1,24,0,0,0,0,0
472,2015-02-28 10:30:01,"Did a walkabout recently at the coffee shops in Chong Pang City. 

Caught up with many friends and residents.",60,49,1921,0,0,0,0,0
473,2015-02-26 16:31:58,"Chong Pang Public Forum on Animal Protection Policies
____________________________________________


Next Saturday, (7 March) we will be holding the 4th Chong Pang Public Forum on Animal Protection Policies. Over the past five years, many of you have attended the forums and shared with me your views and feedback about improving animal protection policies in Singapore. We have made significant improvements over the years and I’m looking forward to receiving your feedback again next Saturday. Hope to see you there.
 
For more details about the event, log on to: https://www.facebook.com/events/821110444612440”",6,0,142,0,0,0,0,0
474,2015-02-25 14:18:39,"Over the past couple of days, I had a fruitful and substantive visit to Colombo, Sri Lanka.
 
I called on President Maithripala Sirisena and PM Ranil Wickremesinghe, and also met my counterpart, External Affairs Minister Mangala Samaraweera, and Central Bank Governor Arjuna Mahendran.
 
The relationship between Sri Lanka and Singapore is a strong and multi-faceted one, marked by high-level exchanges and cooperation in many areas.
 
The leaders of Sri Lanka are very friendly towards Singapore.  They want to work closely with us.  There is much scope for us to deepen cooperation across different sectors.  Sri Lanka has sent the largest number of officials (from South Asia) to take part in our Singapore Cooperation Programme, which helps build capacity.  We are also looking at increased cooperation in the economic sphere.  We are doing some social projects in Sri Lanka as well.
 
Am continuing with my visit to Rajasthan, India today.",20,26,927,0,0,0,0,0
475,2015-02-23 22:03:37,"DPM Tharman Shanmugaratnam delivered the Budget 2015 speech today.

A link to his speech is available at
http://www.singaporebudget.gov.sg/data/budget_2015/download/FY2015_Budget_Statement.pdf

The details of the various initiatives will be shared during the Committee of Supply from 3 March onwards.",3,20,285,0,0,0,0,0
476,2015-02-22 09:30:01,"Did a walkabout at Yishun Industrial Park before heading to Chong Pang City. 

Caught up with residents, restaurant staff and distributed mandarin oranges to them for the Lunar New Year. 

Enjoyed the festive and joyous mood.",21,28,1403,0,0,0,0,0
477,2015-02-18 19:18:00,Wishing everyone a Happy Lunar New Year,44,134,1534,0,0,0,0,0
478,2015-02-18 15:38:40,,21,18,996,0,0,0,0,0
